text1,text2,text3,text4,class
http,www,straponchicks,com,0
http,www,music,ccsu,10
www,pasa,org,za,2
http,www,joplinlawyers,com,13
www,music,ccsu,edu,10
http,www,countryhome,com,6
thecarriagehouse,com,show,html,14
www,broadwayworld,com,viewcolumn,1
ics,upjs,sk,sofsem,3
http,www,seasoned,com,6
http,www,dycs,net,9
http,www,lesbian,porn,0
http,www,play,net,4
corolla,toyota,com,au,9
pastrywiz,com,archive,fishsoup,6
article,php,article,i,7
http,www,fuelcellmaterials,com,11
newadvent,org,cathen,c,13
www,well,com,mhuff,9
deer,soup,with,cr,6
org,cgi,bin,wiki,3
geocities,com,pmalwankar,vim,3
http,www,ocpp,org,13
www,faqs,org,faqs,3
liu,se,conferences,p,3
http,bluestemranch,tripod,com,14
www,ctsfw,edu,etext,13
gamespot,com,ps,driving,7
www,reg,sfu,ca,10
graphpad,com,prism,prism,11
www,littleeast,com,sports,14
http,health,groups,yahoo,5
www,di,unipi,it,10
http,groups,yahoo,com,10
com,carving,tips,html,13
rhodeslynx,com,index,asp,14
do,not,call,com,6
recipesource,com,soups,soups,6
all,reviews,com,videos,1
www,newadvent,org,cathen,13
http,www,newadvent,org,13
http,sunearth,gsfc,nasa,7
http,www,honey,com,6
www,privat,escort,com,0
www,leatherchemists,org,forum,2
net,articles,reviews,segaarcg,4
http,www,esm,rochester,1
http,members,lycos,nl,6
http,www,thecareguide,com,5
zoe,clara,co,uk,0
edu,cfs,html,gesta,11
atlasgeo,net,flags,anglais,10
berkeley,edu,plants,lycophyta,11
black,sex,pics,black,0
http,www,co,linn,10
www,lawsofwisdom,com,lawsofwisdom,13
http,www,game,over,4
http,www,ukguide,org,10
wp,srv,sports,lo,14
www,angelfire,com,id,0
edu,psych,illusion,html,7
http,www,ispp,edu,10
http,www,music,film,1
http,www,angelfire,com,4
com,xmlfeed,rss,rss,8
org,wiki,complex,programma,3
http,www,jinenkan,inazuma,14
www,tulane,edu,csumral,11
teams,page,history,am,14
m,boyle,ccchurch,html,13
http,www,silk,silver,12
kidshealth,org,teen,diseases,7
http,members,tripod,com,9
http,www,lynnplourde,com,1
http,www,warnerbros,com,9
http,www,freewebs,com,13
us,omv,driversguide,html,7
www,study,arabic,com,11
www,dresden,theater,de,7
http,www,purepandemonium,com,4
odur,let,rug,nl,7
spag,c,html,common,4
http,www,startwrite,com,10
agr,state,nc,us,6
http,www,sonofthesouth,net,6
angelfire,com,journal,josta,1
gamespot,com,pc,strategy,7
toysoldiercollectors,homestead,com,tsca,9
http,www,canadianmaleescorts,com,0
http,www,angelfire,com,3
www,dartmouth,edu,wickner,10
http,whatscookingamerica,net,icecream,6
http,www,newadvent,org,13
http,www,canfightbac,org,6
http,www,sexemateur,com,0
http,www,najuversum,de,7
www,sweethour,com,young,0
http,health,yahoo,com,5
ca,migod,uml,html,3
www,fish,fun,com,10
brocantehome,typepad,com,brocante,6
www,lysator,liu,se,4
http,www,home,barista,9
http,www,haverfordah,com,5
http,geocities,com,andiemills,1
com,feature,cov,si,1
ca,ipenner,rs,html,5
http,www,cordesprinting,com,2
section,com,users,frank,0
www,twinshock,net,forums,6
http,homepages,nyu,edu,5
www,coins,gr,hellenum,9
http,www,ycef,com,10
http,www,fatfree,com,6
www,cs,berkeley,edu,9
magazines,ivillage,com,goodhousekeeping,6
edu,xplor,agguides,h,6
homefurnish,com,bedbathstorage,bedr,6
www,w,org,consortium,3
http,www,urpress,com,12
geocities,com,dpsea,prez,5
getinfo,kaplancollege,com,kaplancollege,10
www,nikibone,com,recipe,6
www,oellermann,com,morabaraba,4
http,www,geocities,com,1
http,www,virtualonecu,com,2
http,www,ultimate,celebs,0
easychix,com,bbw,avs,0
www,utexas,edu,depts,7
http,www,sweetwatermuseum,org,10
com,cgi,generic,cefixime,5
all,com,avs,outdoors,0
http,www,magichat,co,1
http,www,muskiecentral,com,9
http,www,unchainedguitars,com,12
http,syndication,indiatimes,com,8
tripod,com,rissa,index,7
clubs,hemmings,com,clubsites,9
gov,java,profile,symbol,11
http,www,eblong,com,4
linz,ac,at,people,3
radio,weblogs,com,categories,3
http,www,sterlingandtucker,com,13
com,celebrities,profile,ind,1
football,espn,go,com,14
http,www,kykofc,com,13
www,jeanniemay,com,logical,12
http,www,geocities,com,6
ietf,org,html,rfc,3
http,www,hermit,game,0
www,sandhurstscouts,co,uk,9
http,www,thexxxarchive,com,0
http,www,fchd,info,14
com,health,a,anorexia,5
http,mediatheek,thinkquest,nl,7
www,cheatcc,com,pc,4
http,jupiternielsenflameworking,com,hawaiian,11
mc,vanderbilt,edu,biolib,5
http,www,austlii,edu,8
dti,ne,jp,umejava,3
http,www,ngadaylilysociety,org,6
http,www,petfinder,com,13
http,www,globegazette,com,8
http,www,adult,amateurs,0
http,www,free,adult,0
so,net,ne,jp,6
slis,indiana,edu,katy,10
www,juneharman,com,jmdyck,4
hotdirtyporn,com,interracial,interr,0
http,www,freewebs,com,7
http,www,pp,okstate,5
angelfire,com,in,mickydolenz,1
www,triumph,no,mame,4
kitchen,recipes,soupsand,ss,6
telusplanet,net,public,gislerbg,2
eurogamer,net,article,php,4
bowdoin,edu,studorgs,bcf,13
healthsci,utas,edu,au,10
www,nunetcan,net,cpms,9
http,www,villageatwinona,com,14
public,asu,edu,jjones,11
sex,pics,free,sex,0
http,www,amvd,wines,2
http,www,azhumane,org,13
http,www,happily,com,12
www,lmp,ucla,edu,11
http,www,allfetishsexpictures,com,0
http,www,drewhaydentaylor,com,1
members,tripod,com,dgj,6
http,hjem,get,net,11
www,uvm,edu,hag,10
http,www,abbottanalytics,com,3
us,imdb,com,title,1
deslab,mit,edu,designlab,3
www,ironmanbrazil,com,english,14
http,ds,ign,com,4
http,gamesofmyyouth,freeservers,com,4
bitsoft,net,index,html,3
http,www,psdcdies,com,2
ca,us,msusdftp,jones,13
www,georgetown,edu,oip,10
www,geocities,com,zookapi,7
sla,songlist,php,artisti,1
http,xbox,gamespy,com,4
http,www,pornzite,com,0
sphericalbowl,co,uk,amdfaq,7
www,lesbaleines,net,index,7
www,recoverycounselling,on,ca,5
web,site,translations,com,2
http,www,angelfire,com,8
georgetown,edu,departments,african,10
www,slutskaya,by,ru,14
www,yook,de,tetris,7
http,www,projectexploration,org,11
http,www,rtsoft,com,4
www,freesexblack,com,cades,0
recipesource,com,side,dishes,6
com,halloflords,indexi,html,9
gov,dms,seniorsb,html,5
www,allenamerican,com,allen,8
bbc,co,uk,films,7
http,www,worldofwarcraft,com,4
http,www,sodaplay,com,7
www,veronique,belcher,netfirms,6
http,www,bmj,com,5
emedicine,com,med,topic,5
http,www,qualitread,com,2
www,mysanantonio,com,rss,8
avs,cunts,oral,hot,0
http,www,psci,net,9
petfinder,com,shelters,ut,13
http,au,geocities,com,1
ipl,org,div,potus,7
living,foods,com,recipes,6
http,stepbystepcc,com,themes,10
filmbug,com,people,l,1
http,www,skepdic,com,13
www,desertusa,com,mar,11
compuserve,com,homepages,andur,13
www,upp,so,net,6
www,gutenberg,org,etext,1
www,textfiles,com,survival,13
www,barricksinsurance,com,html,6
comet,lehman,cuny,edu,11
com,au,index,php,8
sports,basketba,skw,wa,14
www,gigaperls,org,linux,3
www,grangegolf,com,au,14
www,inspection,gc,ca,5
http,calmbirth,com,au,5
susanthelibrarian,tripod,com,govdocskid,7
www,xaviers,edu,mags,8
geocities,com,teamoutpost,main,14
http,www,adultsextoys,com,0
http,www,nakedhomepages,com,0
unt,edu,president,insider,10
www,rch,org,au,5
http,www,godalmingtownfc,co,14
www,fll,pdx,edu,11
http,home,online,no,11
http,www,takara,bio,11
www,radioerotic,typepad,com,0
http,www,asylumnation,com,9
astrology,com,kids,planets,7
http,www,marvistavet,com,5
http,www,alcopro,com,12
http,www,ringsurf,com,0
www,rxlist,com,cgi,5
http,library,thinkquest,org,7
http,www,medrecinst,com,2
edu,extpubs,yf,famsci,6
http,www,lesbiansex,lesbian,0
http,www,wholisticanimal,com,5
factmonster,com,ce,people,7
http,www,ncf,carleton,13
http,www,surdelsur,com,7
www,wellingtonnanniescollege,co,nz,10
http,us,imdb,com,1
dirtypics,com,sites,bi,0
http,www,televisionwithoutpity,com,1
ccel,org,ccel,schaff,13
http,www,cfjackson,us,1
http,www,evilpsp,com,4
www,ccf,org,hk,5
newadvent,org,cathen,b,13
http,www,colgate,edu,10
uk,tol,news,t,3
www,welsh,football,net,14
his,hers,ozzieblackcat,com,5
www,harenchi,co,jp,0
www,adobe,com,products,3
www,civ,org,pl,4
en,wikipedia,org,wiki,14
http,kokokahi,hypermart,net,14
de,sw,thai,htm,11
homepage,villanova,edu,william,3
http,geocities,com,starcraftemporium,4
helmont,tripod,com,index,11
http,www,ontariofreestyle,com,14
botany,hawaii,edu,faculty,11
net,galleries,padaung,htm,7
http,www,whitehorseleader,com,8
www,paghat,com,campanula,6
http,www,soccerbase,com,14
www,jpmaps,co,uk,12
http,boxsters,addr,com,9
www,fafich,ufmg,br,13
cenlib,iitm,ac,in,10
http,www,gamingtarget,com,4
http,lamington,nrsm,uq,11
umich,edu,libr,pa,5
www,geocities,com,zerokelvinspix,1
http,www,eqv,co,3
http,www,geocities,com,5
recipesource,com,soups,soups,6
http,www,pluggedinonline,com,1
http,www,clubofamsterdam,com,10
xbox,ign,com,articles,7
http,www,v,mod,12
http,www,geocities,com,2
www,masrac,com,au,2
co,uk,directory,saltde,14
games,products,n,co,4
http,www,pedalgeek,com,12
www,gamespot,com,xbox,4
http,www,globalpigeon,com,12
http,www,up,com,7
http,www,channel,com,4
www,ibiblio,org,vietnam,9
http,www,thepaperboy,com,8
http,www,heartbreakhill,org,14
usda,gov,oce,weather,8
free,fr,logic,uk,9
http,airsoft,news,eu,14
http,www,hitentertainment,com,7
http,www,pokeroutlet,com,4
cs,uvm,edu,xwu,10
http,www,brainshrub,com,8
http,www,alsarcade,com,4
com,bhg,silk,pdf,7
rarediseases,org,search,rdbdetail,5
http,www,singleeurope,com,12
www,afn,org,afn,9
wikipedia,org,wiki,acid,7
junetz,de,kuj,eschbach,7
com,specials,trade,center,13
ucdavis,edu,kouba,problemslis,11
www,elook,org,recipes,6
gov,kids,imagers,intro,7
members,tripod,com,brayseascouts,7
earthlink,net,digolovdesign,lotus,6
http,www,texasipa,org,8
www,em,doe,gov,11
com,user,cat,csw,13
com,a,slam,index,0
http,www,tetones,com,0
fatwomanporn,com,fat,pussy,0
min,uni,bremen,de,11
www,pr,tokai,ac,10
www,geocities,com,billathome,14
smileys,childcare,co,uk,6
com,magenta,index,htm,3
dr,z,movieposters,html,12
http,www,webring,com,1
georgetown,edu,oip,os,10
how,to,all,scs,3
http,www,gamespot,com,4
http,www,sherrigreen,com,8
http,www,clearcreekstables,com,14
members,tripod,com,the,1
vu,goverment,vcaa,shtml,13
http,www,btinternet,com,11
www,absolutedivas,com,courtney,1
http,www,faqs,org,3
http,www,travel,watch,9
visit,upc,tommy,cam,10
www,k,canada,com,3
http,www,gfwc,org,13
gov,ehp,ts,zoo,5
http,www,paradoxplaza,com,4
members,tripod,com,savehorizons,9
xbox,gamezone,com,gamesell,7
http,www,fredlanting,org,9
www,ffh,lab,com,3
http,www,allmusic,com,1
craigmarlatt,com,canada,government,7
http,www,ship,of,9
lpch,org,diseasehealthinfo,healthli,5
download,texas,holdem,poker,4
http,whatscookingamerica,net,beverage,6
home,earthlink,net,filmlabrat,9
www,mediatraining,pr,com,2
http,sportsillustrated,cnn,com,14
http,tools,ietf,org,3
http,bf,boomtown,net,4
http,cicarelli,iespana,es,0
cnn,com,baseball,mlb,14
es,personal,migzotan,sistemas,7
www,albertriverwines,com,au,9
hmml,org,arca,arca,10
uhs,hints,com,uhsweb,4
http,www,retirementplanner,org,6
html,club,club,home,14
ca,livingmathematics,v,n,3
geocities,com,sunsetstrip,basement,1
www,loti,com,zoom,3
http,www,artsjournal,com,8
com,users,e,a,13
http,www,cpa,dallas,2
http,www,geocities,com,6
http,sights,seindal,dk,11
sfgate,com,sfgate,rss,8
http,www,crankycritic,com,1
www,newadvent,org,cathen,13
www,buddhanet,net,nutshell,13
www,gamespot,com,ps,4
ensmp,fr,marcoteg,momusys,11
textile,xx,default,htm,2
home,ica,net,maudefamily,6
com,ps,action,jamesbond,4
www,angelfire,com,games,4
http,www,ing,iac,11
http,www,calicogator,com,12
groups,yahoo,com,group,5
gamezone,com,gamesell,p,7
http,www,websterrescue,com,5
www,springerlink,com,content,13
http,www,angelfire,com,4
http,www,pivotworld,com,3
homepage,ntlworld,com,gordon,13
http,www,ao,net,14
cdc,gov,ncidod,dbmd,5
http,www,columbiagames,com,4
users,rcn,com,alderete,9
http,www,marshallparthenon,com,8
de,e,index,htm,11
emedicine,com,ped,topic,6
http,www,adult,pictures,0
http,www,homestead,com,1
www,objectsbydesign,com,projects,3
netfiles,uiuc,edu,ro,10
http,www,cyber,kitchen,6
http,www,lyndentribune,com,8
wcbk,teams,index,html,14
http,www,cadhs,org,5
http,www,research,att,11
zeman,porn,dvd,store,0
rogermw,reich,orgone,en,11
http,katesdolls,fateback,com,3
www,crossmarks,com,markread,13
www,geocities,com,durerweb,1
http,web,tiscali,it,8
www,psxextreme,com,ps,4
http,www,diggersgardenclub,com,6
webelements,com,webelements,element,11
http,www,casadasmaduras,com,0
bigpond,com,abbiberne,oz,9
wipo,int,ipdl,en,10
http,www,geocities,com,6
http,www,ghostplace,com,13
www,up,com,do,7
http,www,aurora,edu,14
com,shelters,ut,html,13
http,www,mohawktribe,com,7
news,bbc,co,uk,11
www,geocities,com,akamariehawk,8
http,www,planetps,com,4
http,www,coastsurgery,com,5
junior,kent,sch,uk,7
www,terjemar,net,kelen,11
http,www,danwebb,net,3
http,www,worldwiderds,com,2
com,links,hunk,showe,0
kitchen,recipes,soupsand,ss,6
members,tripod,com,mrsuave,1
http,www,northlandgardenclub,com,6
http,www,scoutorienteering,com,9
http,reviews,teamxbox,com,4
http,www,shurflo,com,2
www,mc,vanderbilt,edu,5
en,wikipedia,org,wiki,3
http,www,superiorestateswinery,com,9
http,www,medialaw,com,8
sts,tu,harburg,de,10
open,ge,art,treasure,11
risa,co,uk,sla,1
www,swlink,net,tudorose,1
www,angelfire,com,tn,6
http,kr,cs,ait,11
http,www,start,all,3
http,www,macleans,ca,8
www,mt,b,org,5
www,waterproof,paper,com,12
bbc,co,uk,hi,7
ps,gamespy,com,playstation,7
www,betterhealth,vic,gov,7
org,faqs,pc,hardware,3
wave,net,upg,immigration,10
en,rubrique,php,id,6
http,www,sexy,nude,0
http,www,classicbookshelf,com,1
http,www,jenniferlayton,com,8
pc,ign,com,objects,7
www,wholisticanimal,com,vitaminsuppleme,5
www,drugs,com,cdi,5
www,duckware,com,pmvr,3
lehman,cuny,edu,sormani,11
revue,com,nici,sterling,0
edu,tpope,miniatures,black,4
http,www,bbc,co,4
www,laptopshowcase,co,uk,6
www,archive,org,details,1
www,geocities,com,ypmljulia,6
http,www,animats,com,3
www,northeystreetcityfarm,org,au,6
www,wheatoncollege,edu,athletics,14
http,home,comcast,net,1
http,communication,utexas,edu,10
sweet,n,nasty,com,0
http,www,cmu,edu,11
www,forfarathletic,mad,co,14
http,www,mobygames,com,4
http,www,schoolkit,com,10
http,www,gamespot,com,7
http,www,shinsect,com,7
http,www,gujranwalapressclub,com,8
publish,uwo,ca,cagis,7
http,www,london,student,8
http,www,maths,tcd,11
http,www,kolbe,org,10
http,www,yellowhousefarm,com,14
http,www,theatre,kids,1
http,www,sheries,kitchen,6
http,miss,mcdonald,livejournal,9
home,att,net,chuckayoub,1
www,gamespot,com,pc,4
groups,yahoo,com,group,10
http,www,fathersdirect,com,6
http,www,pfactor,com,9
http,www,alokemitra,com,8
old,west,trails,shthist,13
http,www,cascoly,com,1
inthemix,shows,show,drug,7
http,www,chicagomanualofstyle,org,1
www,mtdewxbox,m,com,4
http,www,uml,edu,10
http,www,interracial,sex,0
fscsports,com,sport,asp,14
http,www,hairy,men,0
http,www,ceecusout,com,2
allgame,com,cg,agg,4
www,summer,daycamps,com,9
http,users,pipeline,com,7
http,www,gruene,jugend,7
blowjobs,by,blondes,com,0
http,xbox,gamespy,com,7
http,www,sgvmc,org,5
http,www,epibiostat,ucsf,5
http,www,allimaging,com,2
recipesource,com,soups,soups,6
http,www,mvgazette,com,8
washingtonpost,com,wp,dyn,8
http,www,artofthewest,biz,12
http,www,statenews,com,8
http,www,freewebs,com,7
http,modestyblaise,greboguru,org,1
if,legends,org,adventure,4
http,www,highgroveandalusians,com,14
candall,planetthesims,gamespy,com,7
http,www,starshow,com,12
com,soups,soups,rec,6
www,nngroup,com,events,3
www,windrushbadmintonclub,co,uk,14
com,site,news,cfm,8
http,www,life,enrichment,5
http,www,angelhitomi,com,13
http,www,apvw,nl,12
recipesource,com,soups,soups,6
www,angelfire,com,yt,13
www,cyfl,org,uk,14
http,www,lgmsonline,com,2
com,bios,hairebio,html,2
http,www,runningbear,com,14
http,www,webzmaker,com,3
hugs,org,tomato,garden,6
xs,all,nl,ace,7
http,www,sunyac,com,14
www,slate,com,id,8
http,www,earlycreations,com,12
com,playstation,finding,n,7
http,www,medimundi,com,9
http,top,sex,erotik,0
www,disney,nl,films,7
http,www,poets,org,1
http,studio,fiercekitten,com,12
www,rowanathletics,com,index,14
encarta,msn,com,encyclopedia,7
http,www,yatterman,movie,7
http,wst,west,wmich,11
www,ems,ce,com,5
http,www,trinitymhd,org,13
http,www,beyondmoseying,com,12
http,www,newglobalcitizens,org,7
gov,au,dsdweb,htdocs,9
videos,mystery,men,htm,1
http,bioweb,uwlax,edu,11
http,www,trawlerlife,com,9
army,mil,music,bugle,1
http,www,cispub,com,3
http,www,osteohome,com,5
http,www,orangerange,com,7
edu,sports,teams,baseball,14
http,www,angelfire,com,2
http,www,thedemonslair,com,1
http,www,rxlist,com,5
haro,online,com,movies,1
murder,mystery,events,com,4
http,www,talkinbroadway,com,1
http,www,vasqua,de,7
www,angelfire,com,sports,14
wilshjefflive,tripod,com,wiltshireandje,1
http,www,macmerc,com,3
http,www,denvergolflesson,com,14
uhs,hints,com,articles,7
online,n,people,n,13
http,www,usarugbynet,com,14
http,www,texaslonghornconservancy,org,2
http,www,livalt,org,5
amateur,sex,com,avs,0
www,mtpleasps,vic,edu,14
www,softwair,co,uk,3
www,keele,ac,uk,10
http,www,hampshireholisticvet,co,5
rootsweb,ancestry,com,cgi,13
www,cusat,ac,in,10
www,parentsplace,com,expert,5
naturia,per,sg,buloh,11
net,or,jp,ak,9
http,www,northernservicesgroup,org,5
publish,en,journals,al,11
http,www,alibris,com,12
atlasgeo,net,flags,anglais,10
iitm,ac,in,readit,10
http,www,glsda,com,9
http,www,sancho,com,4
ysrnry,co,uk,articles,4
http,www,thebicyclestore,com,14
www,angelfire,com,mi,1
http,www,mikado,in,0
http,december,rain,org,4
www,abrf,org,jbt,11
usatoday,com,life,movies,7
http,www,captainfletch,com,9
newcrop,afcm,flax,html,11
www,ftj,agh,edu,10
http,www,ajph,org,5
http,www,sanctuaryforfamilies,org,13
http,www,play,live,7
tv,tokyo,co,jp,7
http,www,amysyracuse,com,8
www,boston,com,news,8
www,sandyloan,f,s,11
http,www,nctj,com,8
gamespy,com,playstation,quantic,7
studentaffairs,utep,edu,prospector,8
http,www,wilmingtoncoinclub,org,9
www,ngpc,state,ne,9
http,www,awmcmichael,com,2
http,welcometovoluntarysimplicity,wordpress,com,13
www,elf,stuba,sk,11
packetonline,com,the,lawrence,8
nla,gov,au,ferg,8
www,webmd,com,mental,5
www,elecplay,com,reviews,4
http,www,gatewayalpacas,com,2
geocities,com,halloflords,indexi,9
www,ccs,lanl,gov,11
http,www,imls,gov,10
http,www,factmonster,com,7
http,www,uen,org,1
edu,bio,s,strama,5
yahoo,com,group,ydkjstudios,4
http,members,iinet,net,5
abc,net,au,arts,1
http,www,bumpinthenightproductions,com,12
http,www,angelfire,com,4
gamefaqs,com,console,ps,7
gov,mow,intro,html,7
js,robinson,fltx,htm,1
http,tools,ietf,org,3
http,www,bigeast,org,14
edu,sports,field,index,14
com,monographs,constipation,htm,5
com,estrauss,pwoodfx,html,11
com,ri,reymysteriojr,inde,14
www,tombarton,co,uk,8
http,hosted,ap,org,8
hi,world,europe,countr,7
en,wikipedia,org,wiki,11
http,www,fldotcu,com,2
com,cruising,std,html,2
www,mothernature,com,library,5
http,www,agoracosmopolitan,com,8
http,www,health,vic,5
org,programs,jazzprofiles,archi,7
http,www,impactmedialtd,co,3
copacabanarunners,net,awarding,html,3
geocities,com,timessquare,euch,4
com,templates,homepage,pht,4
http,www,aculink,net,13
compuware,com,products,vantage,3
for,women,com,men,0
http,cottonridge,safeshopper,com,9
http,www,agroatlas,spb,11
com,library,reflp,html,13
http,www,clarklabs,org,11
wlr,lands,weeds,star,11
http,www,nzbirds,com,11
http,www,internethobbies,com,12
edu,faculty,carr,imag,11
ign,com,objects,html,7
http,www,tefillos,com,13
http,www,tumpline,com,2
geocities,com,rebel,assassins,4
robertoalves,com,feed,rss,3
http,www,rwood,com,6
com,wedplan,a,hairdos,1
co,uk,laws,offside,7
http,www,tourthisplace,com,3
http,www,newadvent,org,13
serve,com,marbeth,music,13
www,carols,org,uk,7
www,ima,mycology,org,11
edu,faculty,carr,imag,11
http,www,priveco,com,0
http,www,getgirls,com,0
http,www,onecryo,com,11
http,www,kesch,mainz,7
http,www,lindashelton,org,13
http,www,keywestrugs,com,12
users,ox,ac,uk,10
org,gallery,of,the,6
http,www,taquitos,net,9
www,gofalconsports,com,index,14
edu,page,aspx,m,14
http,weather,aol,com,7
http,www,theaterguildwg,org,1
com,entertainment,good,charlotte,7
http,www,gadaboutgolder,com,9
http,www,sports,equip,12
www,credit,deriv,com,11
www,georgetown,edu,departments,10
siu,edu,rahimi,flairs,3
http,www,usbackbone,net,3
http,www,radiologyinfo,org,5
http,www,justpub,co,4
xbox,gamezone,com,gamesell,7
ac,uk,nature,online,11
www,begellhouse,com,crege,11
wikipedia,org,wiki,restoration,11
www,burkesbackyard,com,au,6
adopt,a,greyhound,com,9
www,medicinenet,com,herpes,5
http,www,cometic,com,12
co,jp,school,sw,7
www,agirlinuniform,com,index,0
math,mcgill,ca,triples,11
gc,cuny,edu,sartemov,3
chetre,med,unsw,edu,10
http,www,pineislandnews,com,8
www,cranleighkarateclub,pwp,blueyonder,14
figs,topcities,com,index,9
amp,ece,cmu,edu,10
www,newadvent,org,cathen,13
http,www,motor,plan,9
www,santarosa,edu,library,10
http,www,shutterstock,com,8
com,la,gameday,simon,4
http,www,boston,com,8
http,www,pamelajane,com,7
http,www,choosefreedom,com,12
http,www,handwritinguniversity,com,11
org,wiki,mesol%c,%adtico,7
world,class,com,mx,2
com,php,scripts,and,3
vicnet,net,au,warrandy,8
http,www,mysql,com,10
http,www,geocities,com,9
gamespot,com,ds,action,7
http,www,recipezaar,com,6
http,www,camppeniel,org,13
mvr,geo,oldhouse,html,6
http,www,sex,marks,0
hastingsengineering,com,engineers,htm,11
http,www,craftivf,com,5
http,www,alittlemoreinminis,com,12
americanhistory,si,edu,collections,10
http,cahe,nmsu,edu,11
ucc,ie,milmart,christopher,13
co,uk,hi,health,11
http,www,amsfperform,org,1
http,www,adult,free,0
http,news,bbc,co,14
orgsites,com,fl,thunderblades,14
www,sprayzone,co,uk,2
http,www,interworldradio,org,8
www,gamefaqs,com,portable,4
recipesource,com,desserts,cookies,6
http,thejewelrycasket,com,mortuary,13
inspection,gc,ca,english,5
http,www,karenmccarthy,eu,8
http,www,rockvillerampage,com,8
nih,gov,medlineplus,ency,5
www,mdanderson,org,diseases,5
wiki,los,angeles,galaxy,14
www,wheaton,edu,bgc,13
http,www,gamespot,com,4
cgi,bin,arr,html,11
www,rxlist,com,cordarone,5
www,who,int,whosis,5
recipesource,com,soups,soups,6
www,bigeast,org,sportselect,14
feeds,latimes,com,latimes,8
http,ds,gamespy,com,4
http,www,botany,hawaii,11
http,www,lexisnexis,com,8
seaple,icc,ne,jp,7
http,www,kinetic,com,2
com,oh,skinnersanctum,in,0
http,www,m,a,5
http,www,gardendigest,com,6
gov,id,framlst,i,11
http,www,gamespot,com,4
http,www,cnn,com,3
pics,free,xxx,com,0
http,www,sabayland,nl,0
http,recipesource,com,ethnic,6
http,www,ew,com,1
http,www,art,conservation,10
www,angelfire,com,goth,7
http,www,hairychat,com,0
medschool,slu,edu,departments,5
org,vg,legrenzi,html,1
http,www,woodshedcreations,com,12
http,www,cellsecure,co,2
http,www,cfa,harvard,10
http,uniquenorthern,blogspot,com,13
www,structures,ucsd,edu,11
cmm,ensmp,fr,marcoteg,11
www,mac,paper,com,2
http,www,geocities,com,4
ssrn,com,sol,papers,4
www,geocities,com,xxorlandoxx,14
http,www,claudiapoe,it,0
library,cuesta,cc,ca,10
scripts,main,exe,amp;,14
home,earthlink,net,kmartin,9
http,www,tobacco,org,5
http,www,slm,oslo,0
www,track,trace,com,2
www,superconductor,com,mp,1
http,delta,intkey,com,11
http,es,wikipedia,org,7
locations,adp,country,u,7
http,www,kqmedia,co,0
http,tulanegreenwave,cstv,com,14
www,enigmacharters,co,uk,9
quality,free,xxx,adult,0
http,www,magisociety,com,13
http,www,mississauga,com,8
http,domino,iec,ch,10
diabeticgourmet,com,recipes,html,6
csar,uiuc,edu,f,11
gov,au,news,navynews,8
http,studentaffairs,utep,edu,8
usc,edu,about,visit,10
gamespot,com,pc,action,4
gamefaqs,com,portable,ngage,4
co,uk,index,php,14
http,www,all,free,0
http,ip,eti,uva,11
http,www,ubmich,com,2
geocities,com,dingygal,kbcbirdres,9
net,chuckayoub,the,beatles,1
free,porn,pics,com,0
gamespot,com,ds,rpg,7
http,jollytots,homestead,com,6
http,www,hemcore,co,2
com,cgi,bin,fg,7
http,www,u,digfossils,11
http,www,globalsnowshows,co,14
http,www,trishadehall,com,14
com,affiliate,signup,cfm,3
com,videogames,skies,of,4
tripod,com,brayseascouts,index,7
http,www,quchronicle,com,8
rug,nl,usa,d,7
nude,girls,badgals,com,0
http,www,bengalstudlist,co,9
o,m,mathew,om,13
www,artistdirect,com,nad,1
kaplanmedical,com,medical,licensing,5
afrc,af,mil,library,8
http,www,kidshouse,biz,10
swarthmore,edu,cleave,html,6
http,homepage,univie,ac,10
http,www,arcade,history,4
http,www,earlybritishkingdoms,com,13
http,www,newadvent,org,13
http,www,designbrothers,net,3
www,underwater,imaging,com,9
http,www,esa,org,11
http,www,salon,com,1
www,immune,org,nz,5
earlybritishkingdoms,com,bios,abban,13
co,uk,pcmk,htm,4
http,www,acadiau,ca,10
http,www,hmml,org,10
http,bioweb,uwlax,edu,11
www,knua,ac,kr,1
www,uk,payroll,software,3
http,www,geocities,com,5
site,syws,chinese,chines,6
angelfire,com,dbz,goleamsdbzrpg,1
http,www,cinescape,com,1
http,www,bpib,com,1
net,sfobro,index,html,13
http,www,angelfire,com,11
http,www,fathers,org,6
www,turbinecar,com,scamp,9
http,seattle,babyzone,com,6
ca,archives,naturenb,html,9
about,com,cs,unitssubjhol,6
http,marriage,rutgers,edu,10
http,home,earthlink,net,7
lesbian,sex,pic,net,0
www,diabetic,lifestyle,com,5
com,recipe,baja,fish,6
up,ac,za,beta,11
http,chicken,allrecipes,com,6
http,www,kadcousa,com,12
http,www,geocities,com,14
uk,gardening,plants,plantpro,6
org,doi,abs,vi,2
http,n,ema,com,9
uk,js,robinson,fltx,1
epicurious,com,recipes,recipe,6
http,www,police,pref,7
uwinnipeg,ca,mod,tech,11
com,nintendo,ds,c,4
http,www,nutpub,net,8
http,www,unity,org,1
mexonline,com,holiday,htm,7
com,tch,bio,a,1
www,therecipebox,com,box,6
http,www,etsu,edu,1
com,cmsw,isp,all,6
http,www,cdkitchen,com,6
http,members,tripod,com,1
oral,sex,video,com,0
com,derm,topic,htm,5
http,www,homesteaddesign,com,2
