text1,text2,text3,text4,class
http,www,ee,r,7
taj,mahal,marathon,com,14
org,content,wildlife,detail,7
http,www,nicd,us,5
www,jgsee,kmutt,ac,10
http,cpledu,over,blog,0
www,coffeerooms,com,moms,6
panzsa,tripod,com,runawaystables,14
http,www,motherearthnews,com,6
http,www,consumerreports,org,resultindex=1
faculty,washington,edu,jrv,11
www,coastguard,com,au,5
about,com,cs,unitssubjhol,6
www,stlawu,edu,sports,14
metrokc,gov,wlr,lands,11
explore,artifacts,glass,asp,6
groups,yahoo,com,group,1
www,virginia,edu,jewishstudies,13
villageatwinona,com,bluelaws,asp,14
www,hedweb,com,koolkoas,7
http,www,tutu,org,13
zwire,com,site,news,8
org,audio,index,html,9
www,geocities,com,legendary,4
sex,com,avs,classy,0
http,groups,yahoo,com,13
http,www,glossynews,com,8
leaguelineup,com,welcome,asp,7
www,hbgdiocese,org,charities,5
www,angelfire,com,rpg,4
cam,ac,uk,univ,10
www,geocities,com,vikhrams,13
teens,nude,com,amateurs,0
c,dk,research,mlkit,3
http,exoticpets,about,com,7
http,www,usbiz,ro,8
http,www,lesbiansexmafia,org,0
http,dictionary,msn,com,1
http,www,und,edu,13
www,accessdata,fda,gov,5
kidshealth,org,kid,recipes,7
www,alloy,china,com,2
http,www,fultonsquare,com,12
http,www,pinnaclestlucia,com,2
http,www,newadvent,org,13
http,www,pack,org,7
up,com,do,previewpage,did=1
http,www,theplainsman,com,8
men,apr,the,rock,14
http,cpmcnet,columbia,edu,5
www,his,zim,com,10
fscsports,com,sport,asp,14
http,www,analogmastering,com,2
http,www,art,werks,12
http,www,swindonharriers,com,14
http,www,beckson,com,12
http,www,czechtenniscamp,com,9
http,www,chaletline,co,14
http,www,oecdobserver,org,8
http,www,nlm,nih,5
afm,com,ajuga,html,11
justadventure,com,reviews,silver,4
tripod,com,asheram,hopeless,9
http,www,salon,com,1
girl,nude,com,fetish,0
http,www,escentual,com,12
com,console,snes,game,4
stlawu,edu,sports,field,14
http,moonee,yourguide,com,8
com,birdlvr,conures,html,9
com,soups,soups,rec,6
dmhcares,org,foundation,race,5
http,www,geocities,com,1
http,www,skilledsoftware,com,3
http,www,stthomas,edu,1
www,graphpad,com,prism,11
egs,edu,faculty,speck,13
http,www,anal,sex,0
http,www,rsihelp,com,5
www,recipesource,com,soups,6
koyasan,org,nckoyasan,introduction,13
www,metal,coven,dk,1
http,www,huttonfc,co,14
www,okean,com,asianspamblocks,3
http,www,originlab,com,11
www,ritacharbonnier,com,en,1
information,com,affiliate,a,3
http,www,siamsuckers,com,0
http,www,hendersonbarlazyl,com,14
sportsillustrated,cnn,com,hockey,14
edot,newsbot,asp,mode,id=44&amp
http,www,cucug,org,3
home,concepts,ict,nl,11
http,www,sfu,ca,10
nsrl,ttu,edu,tmot,7
http,www,ultimate,free,0
libweb,princeton,edu,libraries,10
epinions,com,auto,used,6
www,gamerdad,com,detail,4
http,www,troop,org,9
c,rky,pages,dung,4
com,hub,ring,fidonet,3
www,luther,com,wlc,13
www,coleshillcollection,co,uk,12
www,up,com,do,7
vatel,fr,v,ang,10
www,time,com,time,5
http,www,nau,edu,10
http,www,tate,org,artistid=1143&amp
uhaweb,hartford,edu,jassem,10
http,www,adrenalintrip,net,14
colostate,edu,poisonous,plants,5
www,bu,edu,dbin,10
http,www,lpch,org,5
http,www,michiganbowling,com,14
orgs,sca,scauta,html,9
asssmother,com,gapingasshole,index,0
http,www,domusacademy,com,id=7&amp
www,gamecritics,com,review,4
pics,us,avs,adrianas,0
uk,cgi,bin,worldservice,8
ses,man,ac,uk,11
http,www,bme,ncsu,10
case,edu,ngb,pages,8
ign,com,objects,html,4
http,myweb,tiscali,co,1
http,www,eyecentergroup,com,5
com,movies,film,su,7
yahoo,com,group,wtxscan,9
com,cgi,bin,reviews,game=fe2
lcweb,loc,gov,ammem,13
http,www,houseoflatinspice,com,0
http,murraybridge,yourguide,com,8
http,www,stoppickingonme,com,5
http,www,koyasan,org,13
http,www,alibaba,com,12
http,www,lena,gov,8
http,www,cstone,net,12
http,www,angelfire,com,12
http,groups,yahoo,com,10
www,megsplace,com,harmonyk,9
b,illness,b,il,5
www,telefonsex,villa,de,0
http,www,bryanchan,net,8
www,wien,ica,org,10
http,www,pigstuff,com,12
www,uib,no,people,11
www,angelfire,com,fl,6
http,www,alexia,us,1
http,www,nswroa,com,14
org,onlnews,javma,nov,13
http,www,nonohitters,com,14
xbox,gamezone,com,gamesell,7
www,geocities,com,feelthewindacres,4
msn,com,find,entry,1
geocities,com,pegazo,sbcglobal,11
wapiti,net,co,hwr,2
com,soups,soups,rec,6
linemoe,index,eng,html,9
http,www,lungnet,org,5
http,www,bbc,co,7
users,wt,w,index,7
earthlink,net,ggda,biology,7
www,taotechingtaoism,com,texttaoteching,13
com,news,floridian,h,6
http,www,keicher,de,2
http,www,rawstory,com,8
mayoclinic,com,health,bed,5
melb,catholic,edu,au,13
www,geocities,com,hotsprings,5
http,www,hsmai,org,2
naturia,per,sg,buloh,7
http,library,cuesta,cc,10
medwatch,safety,lovq,amp,a.htm
www,plant,identification,co,11
http,www,geocities,com,6
xbox,gamespy,com,xbox,4
www,angelfire,com,journal,1
com,umhajar,gripe,html,6
http,www,geocities,com,9
http,www,iso,org,ics2=110
http,www,bowlersdiscountsales,com,12
www,arc,org,uk,5
http,www,belfastcrystal,com,12
cmu,edu,tpope,miniatures,4
http,www,baseballlibrary,com,14
recipes,us,co,uk,6
http,www,htguys,com,6
http,imagine,gsfc,nasa,7
http,www,rpgdreamers,com,4
http,www,geocities,com,6
code,google,com,chromium,3
history,bureau,of,b,10
http,www,geocities,com,4
www,latinoreview,com,news,1
uen,org,weather,clouds,7
http,bioweb,uwlax,edu,11
ac,uk,history,bi,11
http,www,thehardincountynews,com,8
http,www,alep,ev,7
latina,hot,nasty,sex,0
www,epinions,com,auto,6
www,freebielist,com,christmas,13
www,howstuffworks,com,college,10
www,reflexology,london,org,5
cpan,org,jhar,mp,3
www,webmd,com,mental,5
http,www,maps,iofm,11
research,chss,spe,art,7
sexy,brazilian,shemale,com,0
http,www,wesleymc,com,5
toecleavege,com,free,porn,0
eldrbarry,net,rabb,rvn,7
http,www,gamespot,com,4
http,members,home,nl,7
www,globalpresence,com,au,11
http,savannah,nongnu,org,3
linn,or,us,museum,10
http,www,brizsoft,com,3
come,alive,co,uk,13
neoseeker,com,games,products,4
http,www,strengir,is,9
us,imdb,com,name,1
www,state,gov,p,7
com,playstation,dice,proj,4
geocities,com,trek,m,9
http,sexiscomedy,erog,fr,0
http,www,atlasgeo,net,10
http,www,leuvenlions,be,14
www,free,hardcore,porn,0
http,freewebs,com,painted,3
http,www,ascendedmaster,org,13
http,www,emulator,zone,4
www,crafty,games,com,4
http,www,buddhistethics,org,13
www,seductiveshemales,com,hard,0
cincinnatichildrens,org,programs,se,5
http,www,garageband,com,1
http,www,dipbot,unict,11
http,www,bom,gov,7
geocities,com,beloved,god,13
www,uidaho,edu,e,11
http,www,petdrugsandsupplies,com,12
tools,ietf,org,html,3
http,www,v,e,5
ohr,edu,yossi,special,7
www,newadvent,org,cathen,13
http,www,northwestsbtclub,co,9
http,www,geocities,com,11
fetish,for,feet,com,0
http,www,buydomains,com,3
http,www,trenholmtech,cc,10
www,cin,org,users,13
http,www,recipesource,com,6
www,ethioworld,com,countryinformation,10
org,wiki,swansea,city,14
espn,go,com,team,cc=5739
http,www,free,teen,0
quality,pics,com,f,0
sportselect,dbml,db,o,key=&amp
http,www,sin,nuigalway,8
http,www,all,free,0
t,world,seeds,com,12
http,www,cooks,com,6
pcmag,com,category,asp,2
angelfire,com,ar,heart,10
http,gopbuttons,bizland,com,12
http,extension,unh,edu,6
hoopes,aztlan,history,htm,11
http,en,wikipedia,org,13
http,www,johnsnyder,biz,8
http,www,gamefaqs,com,7
http,www,alteamaps,com,12
http,www,newhomeownerguide,com,6
www,globalshareware,com,index,3
http,www,linuxbroker,com,3
recipecottage,com,fish,bouillabaiss,6
www,sewanee,edu,magazine,8
http,www,geocities,com,9
fotw,flags,ca,html,10
http,members,tripod,com,13
angelfire,com,movies,morbidvisions,1
http,www,sony,sports,2
http,www,remsa,cf,5
www,lady,joanne,com,0
http,www,unicode,org,3
http,www,phoenixfeder,de,4
bumc,bu,edu,departments,13
http,www,cvjm,pfadfinder,7
voltars,com,couch,index,0
http,www,cooksrecipes,com,6
http,www,football,co,14
gov,medlineplus,ency,articl,5
www,humboldt,edu,rescuers,13
http,www,dlc,fi,6
lyrics,rockmagic,net,lyrics,1
http,www,history,upenn,10
http,www,geocities,com,11
http,www,reddragoninn,com,4
http,www,dicofr,com,7
harrold,org,rfhextra,news,8
http,www,escape,ism,1
commnet,edu,common,departments,10
org,ie,en,en,13
denmark,dk,hvidvinget,maag,11
pgpool,projects,postgresql,org,3
nl,bis,flora,php,menuentry=soorten&amp
willie,org,index,cfm,13
http,www,teksolutionsinc,com,3
angelfire,com,wi,foreverfarms,9
www,british,male,strippers,0
http,www,maths,gla,11
www,ring,bayern,de,7
comcast,net,jnjbloom,index,1
globe,a,z,m,8
http,www,oceanaheraldjournal,com,8
recipesource,com,soups,soups,6
http,www,all,free,0
www,srs,ac,uk,11
seattlepi,nwsource,com,specials,8
www,ucmp,berkeley,edu,7
http,www,millersvillenativeplants,org,6
uk,games,vb,intro,4
http,groups,yahoo,com,4
www,sexy,fat,women,0
www,gamespot,com,ps,4
www,medicine,manchester,ac,10
http,www,xoohq,com,4
http,www,mmc,org,5
mollerus,net,development,webmail,3
www,fantasy,hardcore,com,0
ericdigests,org,hispanic,htm,10
http,www,woywoylt,com,1
http,www,mobot,org,11
amg,dll,p,amg,sql=aajq67uq070jd
http,lifesci,rutgers,edu,10
www,pyne,clarion,com,12
http,www,juniorpetunia,com,12
gay,porn,movies,pictures,0
http,www,canary,search,3
www,mentalhealth,com,fr,5
www,sengifted,org,articles,10
southernfood,about,com,od,6
http,www,lpga,com,14
angelfire,com,ga,newgames,4
http,www,wrh,noaa,7
http,kbenton,tripod,com,6
com,pa,scanner,jokes,9
http,www,bud,org,7
http,www,coombeabbeywoodturners,co,1
http,www,n,ageha,0
proboards,com,index,cgi,9
groups,yahoo,com,group,4
edu,imc,index,html,8
http,www,luzanky,cz,7
http,www,bseps,org,9
http,www,princetonreview,com,10
com,box,sandwich,san,6
www,geocities,com,rainforest,11
com,playstation,portable,yg,7
mises,org,turgot,asp,11
http,www,mothernature,com,5
http,www,centralmethodist,edu,14
http,ps,ign,com,4
index,php,option,com,task=view&amp
bfi,org,uk,features,1
visions,com,explore,english,7
com,soups,soups,rec,6
edu,pin,act,activities,11
www,ct,hurricanes,org,1
com,fddk,accessories,glass,6
http,www,gzyide,cn,2
http,www,firstcollectorsguild,com,12
www,gamefaqs,com,console,4
http,www,all,creatures,6
com,regions,provence,cuis,6
http,www,coloradocyclist,com,12
http,www,sanyo,co,7
www,gamestats,com,objects,7
msue,imp,modf,master,6
co,uk,dagenham,redbri,14
php,am,f,d,4
http,en,wikipedia,org,11
geo,hunter,cuny,edu,11
pics,group,sex,com,0
www,geocities,com,tcjrme,5
http,www,mediaranch,net,3
http,www,excitinggardens,com,12
bis,flora,php,selected,menuentry=soorten&amp
http,www,junginla,org,11
http,www,focusperformance,com,12
ie,jghurley,ibca,htm,4
www,game,lion,com,4
www,softwair,co,uk,3
com,library,homo,html,5
org,visit,homes,cogswell,10
thedailyshow,com,video,index,title=christiane-amanpour
servicios,retecal,es,pelumar,7
www,tommiesports,com,mtf,14
www,arc,miami,edu,1
http,www,curiosity,shoppe,4
programfiles,com,index,asp,4
www,florence,soccer,com,14
http,www,angelfire,com,4
http,www,geocities,com,5
hardcore,porn,com,ver,0
shsu,edu,org,shas,10
www,ftc,gov,bcp,2
com,hub,ring,roff,4
www,time,com,time,7
net,upg,immigration,dot,10
www,gastro,com,gastro,5
www,geocities,com,chatfotoalbum,0
onterm,gov,on,ca,10
http,www,nakedswedishmen,com,0
http,www,silentknight,com,2
hamline,edu,personal,jgeorge,10
www,freewebz,com,hallofhades,1
http,www,citylit,ac,10
www,freewebs,com,pac,9
http,www,drealms,com,4
http,www,willmsanderson,com,13
www,math,uic,edu,11
music,ccsu,edu,ensembles,10
http,www,sdsnmr,com,11
tits,free,big,boobs,0
http,www,madraspioneer,com,8
http,www,myspace,com,13
www,ecology,kids,jp,7
www,environment,gov,au,7
com,empires,rise,html,4
www,worldbank,org,developmentnews,8
blauplanet,com,index,uk,11
http,www,bloomingenergies,com,5
com,coloringpage,birds,bird,7
http,www,abcnewspapers,com,8
sympatico,ca,gvalley,bike,14
http,www,frankosmaps,com,12
lycos,co,uk,bristollsa,13
http,www,owatonna,com,8
database,feis,plants,tree,11
http,home,iae,nl,3
http,www,veganfamily,co,6
uct,ac,za,wpa,14
http,www,microsoft,com,4
http,www,sagaem,it,2
http,www,mrmoon,com,3
epinions,com,cmsw,isp,6
www,worldebooklibrary,com,ebooks,1
http,www,fetishpassions,com,0
http,www,te,motorcyclespares,12
www,angelfire,com,geek,1
www,simpsonuniversity,edu,athletics,14
www,lungnet,org,au,5
http,www,valuetrac,com,12
fordham,edu,halsall,ancient,13
au,stories,neheadindn,htm,8
www,execulink,com,c,14
http,www,nzbirds,com,11
http,www,iolaregister,com,8
http,www,adoptionstar,com,6
http,ps,gamespy,com,4
http,checkbook,no,ip,3
publications,pdf,cape,y,5
http,www,writersunion,ca,l=a
physics,ucsb,edu,airboy,7
http,www,netflix,com,9
http,www,oldewash,com,6
oeca,main,ej,nejac,13
http,www,straight,com,8
avs,steaming,gay,s,0
http,www,pineridgeicelandics,com,14
com,editorial,asp,aff,this_cat=movies&amp
http,ps,ign,com,4
r,boone,recreation,birdw,9
http,www,dsservers,com,4
http,www,cincinnatichildrens,org,5
www,gamefaqs,com,console,4
http,www,thecathedral,info,13
liu,se,conferences,p,3
http,www,ameridarts,com,12
lesbian,pussy,porn,com,0
http,www,fchd,info,14
wikipedia,org,wiki,quickbird,11
http,www,gamestats,com,4
www,coh,arizona,edu,10
us,servlet,page,pa,_dad=cop&amp
com,f,anime,index,0
www,groups,dcs,st,11
com,ps,adventure,feareffect,4
growthhouse,org,default,html,5
imdb,com,title,tt,1
http,www,leicesteracademicals,com,14
http,www,pleasureplease,com,0
http,www,millbreaux,com,12
pornstars,revue,com,european,0
http,vintage,consulting,com,3
ac,jp,home,nsf,10
www,fs,world,com,2
www,t,sql,com,3
www,gamespot,com,ps,7
http,www,otherlleft,com,13
about,com,cs,astronomerbios,7
http,www,hartford,edu,10
http,www,rockvillerampage,com,8
com,console,dreamcast,game,4
www,eeaston,com,yahtzree,4
botanical,com,botanical,mgmh,11
http,www,kahaku,go,7
http,www,b,and,12
csica,com,netsales,htm,3
photonics,cusat,edu,photonics%,8
http,www,black,free,0
http,www,recreational,vehicle,2
http,www,sealandchem,com,2
http,www,alphamedical,com,2
http,www,factmonster,com,7
www,gladiola,com,glads,6
free,porn,free,porn,0
http,www,nevadarider,com,9
http,ireland,iol,ie,4
http,www,leocad,org,3
www,talkchelsea,net,forum,14
en,wikipedia,org,wiki,4
www,fda,gov,cder,5
up,com,do,previewpage,did=1
http,www,tamu,edu,10
edu,depts,population,studies,10
com,jbpratt,recipes,children,6
apam,columbia,edu,apam,11
com,ou,ou,htm,10
explorenorth,com,library,weekly,7
http,www,recipesource,com,6
http,www,theadulttoyshoppe,com,0
www,mayhillpress,com,gold,11
botany,hawaii,edu,faculty,11
epicurious,com,recipes,recipe,6
http,www,insertcredit,com,4
allrecipes,com,directory,asp,6
uk,canonave,index,htm,11
gov,epawaste,conserve,materials,11
www,gamespot,com,n,4
http,www,twinoaksresort,com,9
http,www,cookingcache,com,6
hot,free,sex,free,0
http,www,olemiss,edu,1
english,asp,edu,pl,5
http,www,geocities,com,6
http,www,sfrc,ufl,11
http,www,thegamingonline,com,4
lib,ks,us,towns,10
http,p,ezboard,com,4
http,www,fatwomanporn,com,0
easybyte,com,products,ticker,8
www,med,stanford,edu,5
http,www,eteamz,com,14
up,com,do,reviewpage,7
http,www,lview,com,3
www,ocracokeislandnews,m,com,8
www,angelfire,com,realm,4
com,r,q,congee,6
sg,buloh,birds,butoride,7
http,www,astro,virginia,10
http,www,geocities,com,9
uwm,edu,dept,ehsrm,5
org,j,famart,htm,7
imperial,ac,uk,research,11
http,allisonspressclipping,homestead,com,8
http,www,harborc,com,2
http,www,sics,se,3
com,do,previewpage,cid,7
www,governmentgardensgolf,co,nz,14
units,athletics,teams,h,14
www,explorenaples,com,relayforlife,5
software,co,uk,gruk,3
www,quimica,unlp,edu,7
com,de,mb,k,7
mcnabbs,org,andrew,comments,7
http,news,nationalgeographic,com,11
www,h,oskischool,com,14
godutchmen,com,index,aspx,path=wtrack
http,www,geocities,com,9
www,focusdesign,com,jamie,5
art,main,jhtml,a,1
http,www,geocities,com,1
aad,org,public,publications,5
http,rogerebert,suntimes,com,1
libertyflames,com,index,cfm,teamid=2
e,sf,sf,html,11
http,www,freewebs,com,14
article,php,article,i,4
http,www,manicjane,com,0
apha,confex,com,apha,5
http,en,wikipedia,org,7
com,pipeline,curb,in,14
http,www,newadvent,org,13
athletics,findlay,edu,sports,14
http,www,theotherpages,org,7
teamxbox,com,xbox,marc,4
http,www,seadee,com,9
http,www,lexpages,com,7
www,crowther,investment,com,2
http,www,encoremusic,com,12
uk,tol,comment,colum,8
http,www,cpcmobile,com,13
com,photorenamer,index,htm,3
who,int,vaccines,en,5
http,www,apsnet,org,11
yahoo,com,group,cockcrow,9
recipesource,com,soups,soups,6
http,www,clubmusic,com,12
osu,edu,hyg,fact,6
pages,prodigy,net,jlbroker,2
ptialaska,net,padcs,services,11
cedysworld,com,de,mb,7
vanderbilt,edu,perl,bioview,action=view
http,www,cyclamania,co,14
en,wikipedia,org,wiki,6
www,aroundandaboutsandiego,com,bestsite,3
www,my,xxx,web,0
http,www,insight,com,8
iloko,tripod,com,ilocano,11
netnitco,net,users,wt,7
news,nationalgeographic,com,news,7
psi,ops,the,mindg,4
www,infc,ulst,ac,11
www,angelfire,com,ok,13
http,www,fathersdirect,com,6
pepino,salado,blogspot,com,13
http,www,catalogsuccess,com,2
http,www,molaver,org,14
auburn,edu,vestmon,longfellow,1
recipesource,com,fgv,salads,6
http,aleph,clarku,edu,11
http,harrypotter,pt,warnerbros,7
www,bird,dog,news,6
com,feed,the,snake,4
http,books,nap,edu,5
http,www,sandreababyquilts,com,12
http,allrecipes,com,directory,6
games,products,n,co,4
com,html,chf,html,5
http,www,poweroptimism,com,5
geocities,com,theaoe,zone,4
www,uconnucedd,org,publications,10
thetievideo,com,index,html,12
serve,com,marbeth,music,13
uk,health,diseases,mistle,5
http,www,greatbuildings,com,1
http,www,seoco,co,3
com,th,degree,htm,13
edu,acad,schcom,rojc,8
geocities,com,timessquare,cave,4
http,www,howstuffworks,com,11
http,www,oldunreal,com,4
http,www,nlc,gov,10
www,nla,gov,au,8
cs,gc,cuny,edu,3
http,www,magoonmagic,com,1
pbs,org,newshour,bb,7
http,www,endeneu,com,9
http,www,netboz,net,3
www,kindai,ac,jp,10
http,www,sadu,org,1
http,www,cyber,matrix,3
www,flags,net,fran,10
http,www,thistothat,com,6
worldofspectrum,org,infoseek,cgi,4
http,www,napoleonicminiatureswargame,com,4
wilshjefflive,tripod,com,wiltshireandje,1
www,geocities,com,timessquare,4
http,www,metaverse,cc,3
http,www,lefke,edu,10
http,www,ebonyextreme,com,0
www,realapex,com,feed,4
http,www,actionscaffold,com,2
www,stthomas,edu,mcl,1
com,philip,sale,index,6
k,hi,us,kapunaha,7
earthobservatory,nasa,gov,naturalhazard,7
http,www,schooltv,nl,7
http,fadr,msu,ru,9
free,porn,pics,free,0
uk,hi,world,middle,7
http,www,gvwg,ca,1
orgs,achesa,achesaindex,htm,10
http,www,travelphoto,co,12
geocities,com,webcipes,vittles,6
http,news,bbc,co,5
free,porn,free,sex,0
http,www,rockymountainhardware,com,2
http,finance,eller,arizona,10
www,ice,theatre,com,14
arts,cornell,edu,zeus,6
urban,history,org,sites,9
ucl,ac,uk,slade,10
http,home,comcast,net,6
basketsbypat,com,recipes,artichokesprea,6
http,www,stlawu,edu,14
http,www,kennekuk,com,14
http,www,eteamz,com,14
james,files,stations,htm,13
http,www,cooks,com,6
http,www,holycross,edu,10
http,www,murdoch,edu,5
www,absolute,yachting,com,9
http,www,cosmosm,com,11
geocities,com,enchantedforest,glade,7
veterans,fencing,co,uk,14
www,avert,org,statindx,5
http,www,crystalclearphoto,com,2
atomax,com,gomoku,stm,4
www,breastreduction,yourmd,com,5
http,europa,eu,generalreport,7
used,list,make,saturn,6
colum,edu,undergraduate,interpreter,11
http,www,web,tech,3
http,www,pianosoftware,com,12
http,sportsillustrated,cnn,com,14
purdue,edu,gchelp,cchem,11
www,salonmagazine,com,mwt,10
ag,arizona,edu,maricopa,6
geocities,com,janine,nz,7
org,health,recipes,desser,6
www,neoseeker,com,games,4
http,www,i,infotech,2
http,www,kidsncaregivers,com,6
http,www,kookykards,com,12
http,www,childtime,com,6
www,defra,gov,uk,5
www,sunburyleader,com,au,8
so,money,net,shaman,4
ons,me,s,mes,6
babyzone,com,babynames,theworld,country=sanskrit
gamespy,com,reviews,january,4
http,www,elook,org,6
org,cathen,a,htm,13
http,www,kipmotor,com,12
www,mikazato,co,jp,0
http,www,sewing,taishing,2
telus,net,bcwomen,bcwomen,13
http,www,novelier,com,1
http,www,infinn,com,10
liza,escort,spb,ru,0
bg,last,flash,amp,genre=10
http,www,freewebs,com,9
rogerebert,suntimes,com,apps,1
http,users,skynet,be,1
http,www,jakendall,com,12
www,stencil,library,com,12
northmemorialfcu,com,asp,home,2
http,www,geocities,com,9
https,www,sbnation,com,14
ppws,vt,edu,scott,11
com,recipes,html,shtml,6
http,vuzelha,tripod,com,0
ca,recreation,programs,sum,10
bbc,co,uk,weather,7
eurogamer,net,article,php,7
http,ip,eti,uva,menuentry=soorten&amp
http,www,emusic,com,12
yahoo,com,ncaaw,teams,14
angelfire,com,ex,howcome,9
www,em,doe,gov,11
http,www,tda,gov,10
http,www,designbycher,com,5
http,www,elook,org,4
www,vatican,va,holy,13
http,www,sollyonline,com,8
http,www,geocities,com,4
http,www,northlandgardenclub,com,6
http,www,cbc,mskcc,11
http,www,epigram,org,8
composers,org,comp,villa,1
http,www,open,ac,10
www,bisexual,porn,net,0
www,library,yale,edu,10
uwyo,edu,soaperhero,kids,7
unc,edu,libcal,htm,10
faqs,org,faqs,lisp,3
human,php,s,c,p=c&amp
http,www,pressclubonline,com,8
http,www,epa,gov,7
ca,movies,reviews,a,1
http,www,gamertell,com,4
www,rochester,edu,athletics,14
sex,net,avs,wendys,0
ch,free,fr,logic,9
http,www,skyclub,co,0
http,www,magneticclay,com,12
cat,conncoll,edu,internship,10
http,erikanderica,org,erik,13
com,reviews,games,php,4
http,www,ruy,ru,7
clubwebsite,co,uk,fulbournrovers,14
woodturneddreams,com,my,girls,12
www,all,reviews,com,1
matthiasmedia,com,au,esv,13
www,xxxnovices,com,hardcore,0
www,lesbian,porn,net,0
http,www,weyburnthisweek,com,8
http,www,angelfire,com,10
mit,edu,designlab,courses,3
com,showbiz,tv,nikki,1
com,avs,mature,gos,0
scholar,lib,vt,edu,2
animaldiversity,ummz,umich,edu,11
net,blog,weblog,php,8
nl,bis,flora,php,menuentry=soorten&amp
www,crpuzzles,com,crypto,4
http,www,alaskashrine,com,13
www,angelfire,com,co,9
http,www,monogramsplusonline,com,12
www,scout,at,aschbach,7
http,www,techsol,com,2
http,www,salvygolds,com,12
http,ics,upjs,sk,3
http,www,morheat,com,2
covington,btinternet,co,uk,10
newadvent,org,cathen,a,13
www,spartansnet,co,uk,14
http,www,pjadj,com,0
http,www,toylandbabes,net,0
www,freewebs,com,spiritualcounselling,5
wiki,united,arab,emira,14
cic,text,housing,jap,6
http,www,stickler,org,5
http,www,thewormhotel,com,11
www,vailsplace,com,index,0
http,www,nanodomainnames,com,3
com,pc,driving,needforspeed,4
http,www,uvm,edu,10
http,www,zencollegelife,com,10
www,geocities,com,neoandrezero,7
http,tools,ietf,org,3
m,mathew,om,htm,13
www,tvguide,com,movies,1
www,eurogamer,net,article,7
http,www,mitchellrepublic,com,8
http,groups,yahoo,com,4
http,members,lycos,co,4
www,class,d,com,12
http,www,pueblo,gsa,6
com,rocketiger,yugioh,html,7
www,afropoets,net,wandacoleman,1
www,economist,com,research,8
elook,org,games,cheats,4
http,rogerebert,suntimes,com,1
stonepics,com,st,paul,9
http,www,maries,journal,0
http,www,thecheetah,com,0
www,nationbright,com,hk,2
http,www,glsda,com,9
http,www,igga,org,1
www,geocities,com,timessquare,4
com,vanessa,lengies,person,1
http,www,international,unimib,10
gamespot,com,ps,action,4
http,www,recipesource,com,6
http,www,alphaphisigma,org,13
sex,nude,porn,com,0
www,ns,sympatico,ca,6
eircom,net,thport,index,9
http,www,collectorauctions,com,12
org,forum,forum,top,2
http,www,jeanandrachel,com,8
http,www,porn,pics,0
http,www,ted,com,10
http,www,tejasthumpcycles,com,12
jeremie,com,dev,xml,3
http,www,langwith,com,3
http,www,geocities,com,11
com,stories,how,to,6
http,www,website,promotion,3
http,www,chuden,edu,7
http,www,wordbridges,net,13
http,www,customhide,com,12
netjak,com,reviews,ps,4
http,www,stamfordadvocate,com,8
http,weather,aol,com,7
gamespot,com,pc,sports,4
sadu,org,treehouse,dance,1
gamespot,com,pc,action,7
au,index,php,option,task=view&amp
http,www,dipbot,unict,11
fantasy,hardcore,com,latex,0
http,www,gamestats,com,7
http,dnr,metrokc,gov,11
http,www,medialaw,com,8
cni,org,hforums,roundtable,1
com,horny,black,gir,0
http,www,uk,usa,9
www,pyramid,games,com,4
http,www,clwbrygbicaernarfon,co,14
http,www,geocities,com,13
www,snutki,embroidery,gen,12
com,xbox,banjo,kazo,7
all,free,quality,pics,0
texasmonthly,com,food,recipes,6
http,www,bcra,org,9
hi,sci,tech,stm,11
org,mrs,fish,xfiles,1
artsci,geology,mclean,di,11
www,avclinic,com,lowvision,5
kingtornado,com,db,sport,14
o,xdick,index,htm,0
http,www,richmangame,com,4
www,joeswail,co,uk,14
ocn,ne,jp,herpsgh,11
http,www,toysrgus,com,9
vetmed,wisc,edu,pbs,5
http,www,ties,that,0
www,geocities,com,yosemite,9
http,www,cheatcc,com,4
http,gnfc,org,uk,6
http,www,lhj,com,6
momentum,adventure,co,uk,14
http,www,tia,co,2
qld,gov,au,pigs,5
www,geocities,com,mukoanime,1
battery,company,com,au,12
www,digitalimagedelights,com,internet,3
http,www,unl,edu,7
www,provet,co,uk,5
http,jupiternielsenflameworking,com,hawaiian,11
http,www,journalgazette,net,8
net,mailinglists,mont,html,9
http,caction,users,netlink,1
www,unl,edu,aopi,13
www,clicknotes,com,romeo,1
http,www,trophiestomorrow,com,12
http,www,hsu,edu,5
softwarescripts,com,ezauction,php,3
http,www,kidshealth,org,7
users,bigpond,net,au,12
http,mewtwo,tripod,com,4
http,www,barynya,com,9
www,agra,net,com,2
http,www,ebikepro,com,12
www,environment,gov,au,7
http,www,hbarel,com,3
http,www,geocities,com,9
cgi,generic,moexip,htm,5
http,www,adult,amateurs,0
http,www,sage,assembly,2
sitemaps,blogspot,com,more,3
http,www,lmp,ucla,11
www,lugnet,com,castle,9
hub,ring,natam,amp,list
angelfire,com,games,blackprod,4
http,www,trishadehall,com,14
xtrasex,com,a,matures,0
http,www,dartengineering,com,2
http,epod,usra,edu,7
uiuc,edu,fvwm,tutorial,3
www,ruidoso,net,twinspruce,9
www,myhero,com,myhero,7
http,members,tripod,com,9
worthplaying,com,article,php,4
http,www,spedeworth,co,14
www,healthyplace,com,communities,5
http,www,pivotworld,com,3
www,colin,com,br,2
sexy,sexpictures,com,sextoys,0
